m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z
69.5179,118.4891
69.6326,118.0157
69.7492,117.5427
69.8678,117.0699
69.9882,116.5975
70.1106,116.1253
70.2348,115.6533
70.3609,115.1817
70.4772,114.9415
70.5296,114.7464
70.5627,114.6960
70.6314,114.6103
70.6644,114.6029
70.7261,114.6255
70.7530,114.6783
70.7601,114.7848
70.7758,114.8593
70.8162,114.8247
70.8368,114.7985
70.8123,114.7152
70.8080,114.5777
70.8177,114.4332
70.8194,114.3985
70.8460,114.3333
70.8921,114.1710
70.9219,114.0896
70.9307,114.0757
70.9163,114.1263
70.9116,114.1897
70.9265,114.1530
70.9250,114.1332
70.8996,114.1636
70.8919,114.1323
70.8898,114.1874
70.9164,114.1440
70.9179,114.1583
70.9190,114.0878
70.9306,114.0654
70.9048,113.9728
70.8727,113.9913
70.8507,113.9470
70.8351,113.9204
70.8235,113.9520
70.8141,114.0082
70.8047,114.0982
70.8185,114.1141
70.8161,114.1949
70.8146,114.2695
70.8038,114.3544
70.7821,114.4481
70.7586,114.4813
70.7399,114.4593
70.7301,114.4213
70.7109,114.4840
70.7181,114.4914
70.7233,114.4444
70.7381,114.3973
70.7727,114.3621
70.7947,114.4472
70.8171,114.4437
70.8467,114.3025
70.8615,114.1235
70.8251,114.0243
70.7869,113.9882
70.7592,114.0085
70.7375,114.0776
70.7258,114.2066
70.7249,114.3047
70.7422,114.3880
70.7632,114.6055
70.7924,114.7844
70.7967,115.0144
70.8891,115.0128
71.1119,114.6438
71.4779,113.6942
72.1319,111.9546
73.1664,109.2407
74.5358,105.7776
76.0303,101.3528
77.8206,97.0057
79.7586,91.9685
82.0768,86.2509
84.6600,79.8561
87.5801,73.8711
91.1901,67.6842
95.3163,61.9357
99.7639,57.2891
104.4563,54.0382
109.3604,52.3749
114.2727,52.3420
118.9903,53.7319
123.4601,56.1235
127.4582,58.9929
130.8557,61.9490
133.3987,64.4586
135.0315,66.2733
135.9396,67.4470
136.2149,68.0865
136.0883,68.4531
135.6326,68.6696
134.7074,68.6064
133.2379,68.2243
131.1555,67.4140
128.4894,66.0649
125.4357,64.2836
122.3720,62.3716
119.8143,60.8911
117.8460,59.8536
116.2959,59.1441
115.0546,58.6382
114.1007,58.2318
113.4131,57.9495
113.0131,57.8231
112.7932,57.8169
112.6707,57.8355
112.6212,57.8939
112.6235,57.9493
112.6785,57.9861
112.7318,58.0321
112.7675,58.1028
112.7519,58.1175
112.7102,58.1232
112.6777,58.1181
112.6360,58.0662
112.6112,58.0023
112.6013,57.9707
112.5542,57.9184
112.5135,57.8527
112.4904,57.8001
112.4437,57.7509
112.4229,57.7226
112.4220,57.6935
112.3850,57.6570
112.3541,57.6061
112.3235,57.5319
112.2967,57.4302
112.2496,57.3658
112.2340,57.2911
112.2010,57.2489
112.1598,57.2290
112.1291,57.2227
112.1204,57.2155
112.1199,57.2187
112.1199,57.2211
112.1390,57.2170
112.1941,57.1983
112.2686,57.1754
112.2725,57.1552
112.2515,57.1314
112.2241,57.1125
112.2282,57.0942
112.2246,57.0658
112.2004,57.0164
112.1523,56.9684
112.1106,56.9344
112.0539,56.9117
111.9893,56.8765
111.9387,56.8339
111.9159,56.7937
111.8908,56.7274
111.9173,56.6619
111.9421,56.5945
111.9342,56.5585
111.9859,56.5431
112.0049,56.5303
112.0589,56.5040
112.0571,56.4812
112.0572,56.4659
112.0327,56.4547
111.9800,56.4591
111.9560,56.4563
111.9379,56.4364
111.9112,56.4212
111.9589,56.4334
112.0234,56.4492
112.0586,56.4641
112.0724,56.4787
112.0998,56.4841
112.1106,56.4868
112.0911,56.4851
112.0883,56.4674
112.0649,56.4588
112.0248,56.4391
112.0005,56.4189
111.9700,56.4009
111.9491,56.3997
111.9282,56.3952
111.9308,56.3947
111.9357,56.3957
111.9372,56.3881
