0.0
16.61
33.221
49.832
66.445
83.056
99.666
116.277
132.889
149.499
166.112
182.722
199.334
215.944
232.556
249.167
265.778
282.389
299.001
315.612
332.223
348.834
365.445
382.058
398.668
415.279
431.89
448.501
465.112
481.724
498.335
514.946
531.557
548.169
564.781
581.392
598.003
614.613
631.226
647.835
664.448
681.058
697.67
714.281
730.892
747.504
764.114
780.726
797.337
813.949
830.56
847.17
863.786
880.394
897.004
913.615
930.226
946.838
963.449
980.06
996.672
1013.282
1029.894
1046.505
1063.116
1079.728
1096.339
1112.95
1129.561
1146.172
1162.784
1179.394
1196.009
1212.617
1229.228
1245.84
1262.45
1279.062
1295.674
1312.284
1328.894
1345.506
1362.117
1378.729
1395.339
1411.955
1428.562
1445.173
1461.784
1478.395
1495.007
1511.618
1528.229
1544.84
1561.452
1578.063
1594.674
1611.285
1627.898
1644.509
1661.119
1677.731
1694.342
1710.953
1727.564
1744.176
1760.786
1777.398
1794.01
1810.621
1827.232
1843.843
1860.454
1877.067
1893.677
1910.288
1926.899
1943.51
1960.122
1976.733
1993.345
2009.955
2026.567
2043.177
2059.79
2076.401
2093.012
2109.622
2126.235
2142.844
2159.456
2176.067
2192.678
2209.289
2225.901
2242.513
2259.123
2275.734
2292.347
2308.957
2325.569
2342.179
2358.791
2375.403
2392.014
2408.624
2425.235
2441.846
2458.458
2475.068
2491.681
2508.291
2524.902
2541.514
2558.126
2574.735
2591.348
2607.958
2624.57
2641.181
2657.793
2674.403
2691.017
2707.625
2724.237
2740.85
2757.459
2774.071
2790.683
2807.293
2823.905
2840.515
2857.127
2873.739
2890.349
2906.96
2923.571
2940.183
2956.794
2973.405
2990.018
3006.628
3023.239
3039.85
3056.462
3073.072
3089.686
3106.295
3122.906
3139.517
3156.128
3172.739
3189.352
3205.962
3222.573
3239.185
3255.795
3272.407
3289.018
3305.629
3322.241
3338.851
3355.463
3372.074
3388.685
3405.296
3421.907
3438.518
3455.13
3471.741
3488.353
3504.964
3521.575
3538.186
3554.797
3571.409
3588.02
3604.631
3621.242
3637.853
3654.465
3671.075
3687.687
3704.298
3720.909
3737.521
3754.132
3770.743
3787.355
3803.965
3820.577
3837.188
3853.799
3870.411
3887.022
3903.632
3920.244
3936.857
3953.467
3970.078
3986.689
4003.3
4019.911
4036.522
4053.134
4069.745
4086.356
4102.967
4119.579
4136.189
4152.801
4169.412
4186.025
4202.634
4219.246
4235.859
4252.468
4269.08
4285.69
4302.302
4318.914
4335.524
4352.136
4368.748
4385.36
4401.969
4418.58
4435.191
4451.803
4468.414
4485.026
4501.636
4518.247
4534.858
4551.471
4568.082
4584.693
4601.303
4617.916
4634.525
4651.138
4667.748
4684.359
4700.97
4717.582
4734.194
4750.804
4767.416
4784.028
4800.638
4817.249
4833.86
4850.472
4867.085
4883.694
4900.305
4916.916
