m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z
30.8284,109.3511,1036.0992,58.5745,44.1130,1054.7043,126.4469,43.8429,1126.6902
30.8284,109.3511,1036.0992,58.5925,44.2484,1055.0091,126.4469,43.8429,1126.6902
30.4341,109.1039,1036.2309,58.6348,44.4910,1055.7355,126.3735,43.9259,1126.5925
30.8324,109.1038,1036.0828,58.6348,44.4910,1055.7355,126.3735,43.9259,1126.5925
30.8324,109.1038,1036.0828,58.6348,44.4910,1055.7355,126.3762,43.7063,1126.5707
31.2480,109.3739,1036.6860,58.6213,44.4560,1055.4964,126.6176,43.9276,1126.9176
30.8476,109.0626,1036.5159,58.6149,44.4395,1055.3834,126.7559,43.7614,1127.4708
30.8274,109.3070,1036.1005,58.1717,44.0991,1054.8915,126.7068,43.6355,1127.0107
30.4273,108.9959,1035.9306,58.6149,44.4395,1055.3834,126.4496,43.6233,1126.6683
30.4341,109.1039,1036.2309,58.6213,44.4560,1055.4964,126.4496,43.6233,1126.6683
30.8525,109.2686,1036.5099,58.6348,44.4910,1055.7355,126.4805,43.8536,1126.9894
30.4017,109.1501,1035.2657,58.6348,44.4910,1055.7355,126.3816,43.7470,1126.6273
30.4073,109.2401,1035.5156,58.6348,44.4910,1055.7355,126.2545,43.8439,1126.4090
30.4123,109.0370,1035.4980,58.6348,44.4910,1055.7355,126.3762,43.7063,1126.5707
30.8324,109.1038,1036.0828,58.1668,44.1974,1054.7865,126.4473,43.8115,1126.6871
30.4073,109.2401,1035.5156,58.6149,44.4395,1055.3834,126.3762,43.7063,1126.5707
30.4073,109.2401,1035.5156,58.5925,44.2484,1055.0091,126.4581,43.6861,1126.7559
30.4341,109.1039,1036.2309,58.1776,44.4255,1054.8925,126.4805,43.8536,1126.9894
30.8274,109.3070,1036.1005,58.6348,44.4910,1055.7355,126.4071,43.9367,1126.8917
30.8555,109.2149,1036.8153,58.6348,44.4910,1055.7355,126.4071,43.9367,1126.8917
30.4341,109.1039,1036.2309,58.6213,44.4560,1055.4964,126.4805,43.8536,1126.9894
30.4073,109.2401,1035.5156,58.6149,44.4395,1055.3834,126.4469,43.8429,1126.6902
30.8545,109.1708,1036.8166,58.5745,44.1130,1054.7043,126.4469,43.8429,1126.6902
30.8324,109.1038,1036.0828,58.5586,44.8400,1055.3845,126.4469,43.8429,1126.6902
31.2721,109.0950,1037.4072,58.2800,45.4537,1054.9663,126.2631,43.5675,1126.4240
-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
30.4341,109.1039,1036.2309,58.2295,42.9332,1054.9479,126.4805,43.8536,1126.9894
30.4390,108.9007,1036.2133,58.2290,43.8553,1054.9973,126.3735,43.9259,1126.5925
31.2651,108.9868,1037.1061,58.1742,44.2627,1054.8978,126.4480,43.7605,1126.6820
30.8324,109.1038,1036.0828,58.6213,44.4560,1055.4964,126.4992,44.0801,1127.2017
30.4073,109.2401,1035.5156,58.6348,44.4910,1055.7355,126.4332,44.9408,1126.7997
-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
31.2118,109.9603,1036.9707,58.1865,44.5882,1054.9879,126.3867,42.8281,1126.4836
30.4719,111.5058,1035.4254,58.6268,44.4559,1055.5973,126.2545,43.8439,1126.4090
31.2258,107.2745,1037.1555,58.6213,44.4560,1055.4964,126.4492,43.6599,1126.6720
30.8449,108.7588,1036.8286,58.1712,44.4090,1054.7796,126.2529,43.9811,1126.4226
31.1531,108.9692,1037.2480,58.1712,44.4090,1054.7796,126.2519,44.0634,1126.4308
30.4390,108.9007,1036.2133,58.1747,44.5718,1054.7744,126.3735,43.9259,1126.5925
30.4291,109.3072,1036.2485,58.1712,44.4090,1054.7796,126.3735,43.9259,1126.5925
30.4358,109.9846,1037.0353,58.1647,44.4197,1054.6578,126.5458,44.1152,1127.5610
-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
30.4368,108.0215,1035.4101,58.5800,43.9589,1054.8294,126.4853,43.3939,1126.9947
30.4391,108.4916,1036.2016,59.0533,43.5446,1056.0367,126.9529,42.8415,1127.2051
30.8546,108.7614,1036.8049,59.8375,42.3169,1055.6395,127.2573,41.6735,1125.9092
30.3946,108.5099,1035.1638,61.9050,40.7370,1056.2746,128.1990,39.4507,1124.3110
28.7503,104.8171,1033.7999,63.9614,37.7713,1057.1843,128.9087,35.7524,1120.4945
25.4374,98.2136,1029.7108,64.5729,32.3411,1055.2650,129.7678,30.2775,1116.3885
22.9547,89.1551,1026.0189,64.2304,25.5569,1051.4975,130.6544,23.3960,1111.4249
18.8613,77.6352,1020.2456,62.1267,17.9452,1045.6511,130.7972,15.0782,1107.9234
14.7716,65.3902,1011.9680,59.4612,9.0365,1036.9448,131.7605,5.8752,1104.1384
11.1582,52.3677,1004.9846,57.3281,-0.1481,1029.8948,131.6466,-3.9454,1097.2872
7.3859,39.2974,994.3399,56.4915,-9.5484,1024.1410,130.7271,-13.7516,1086.5561
3.5989,25.8320,983.5159,55.3842,-19.1402,1017.3995,129.3762,-23.5352,1072.9398
0.1113,13.5673,971.3347,55.1986,-27.8605,1011.2253,126.4415,-32.5480,1054.9219
-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
-72.4935,-0.2592,809.9632,21.6419,-40.5905,889.1208,63.5333,-42.5019,838.2331
-79.0650,6.8321,799.1049,16.4995,-35.0092,877.9674,57.9237,-37.3482,825.0248
-85.5414,14.5495,789.9076,11.7169,-29.0364,865.9802,52.9574,-32.0963,813.1817
-91.2697,22.2452,782.1320,7.4040,-22.7611,856.7377,47.9725,-26.5143,802.4626
-95.7507,30.2000,775.4471,3.5786,-16.4045,847.7758,43.9110,-20.5479,794.1867
-99.0287,37.9531,770.2353,0.9266,-10.5103,840.6895,40.6819,-15.2902,786.6062
-101.5533,45.4707,765.5760,-1.0768,-4.9082,835.0928,38.1619,-10.2020,780.1809
-103.6254,52.5647,762.3356,-2.1634,0.3515,830.8132,36.3200,-5.3268,774.7156
-103.9723,59.3997,760.5652,-2.5241,5.0828,827.0062,34.8303,-0.8246,769.9264
-103.9365,65.7991,758.2990,-2.1122,9.8600,825.1142,33.6762,3.1882,765.5957
-102.8587,71.8483,756.8478,-2.3459,14.1789,822.5706,32.8676,7.1215,762.1969
-101.2430,77.6768,755.7775,-1.9318,18.8702,821.0617,32.0921,11.2025,759.5704
-99.3409,83.2840,754.7764,-2.4725,23.5039,819.2856,31.0683,15.1617,757.9853
-96.8805,88.5984,754.4853,-3.9463,28.3614,816.0247,30.9498,19.8817,759.0093
-98.0043,90.0347,753.6348,-6.3481,33.0446,812.7812,30.7557,24.4238,762.0748
-99.3243,90.5563,752.5557,-11.5183,36.9633,805.7852,30.9237,28.7269,768.4967
-99.0149,90.7635,752.4338,-17.8449,39.8136,798.0813,31.2536,32.4428,777.7407
-98.7682,90.6453,752.7648,-21.4236,41.0493,794.0181,31.7193,34.2785,783.5771
-99.0766,90.4969,752.8553,-22.0228,41.3542,793.4845,31.4622,34.8952,784.2451
-99.0999,90.4117,753.0609,-21.7660,41.2329,795.3360,31.2172,34.7219,784.0044
-99.4646,90.3478,752.9316,-22.3117,41.2983,796.2865,30.8261,34.8976,784.5237
-99.6226,90.4270,752.5887,-22.1130,41.7891,797.0987,30.2548,35.2189,784.4224
-99.6181,90.5364,752.5866,-22.0927,42.1913,796.5281,30.2504,35.5472,784.4182
-99.6503,90.4893,752.7882,-22.0782,42.2822,797.6491,30.5215,35.8596,784.9287
-99.7805,90.5646,752.9071,-22.1301,42.4005,797.9269,30.1677,35.8871,784.9875
-100.0806,90.5983,753.1624,-22.4437,42.4875,798.0325,29.5911,36.1235,784.6558
-100.2209,90.8341,753.2873,-22.4687,42.2849,798.6480,29.5940,36.0594,784.6411
-100.2719,90.8728,753.6730,-22.7794,42.3252,798.6264,28.9768,36.0553,784.4762
-100.2719,90.8728,753.6730,-22.4923,42.5155,799.5520,28.9707,36.0032,784.2750
-100.0861,90.8598,753.8964,-22.5090,42.5485,800.1480,28.6462,35.9863,783.7154
-100.3358,90.8672,753.5968,-22.5098,42.7441,800.2429,28.9556,36.3627,784.0113
-100.3566,90.8519,753.7840,-22.5134,42.8763,800.4122,28.3872,36.3753,783.4507
-100.6394,90.8452,753.6842,-22.5129,43.1701,800.4942,28.6394,36.4829,783.6818
-100.4450,90.9810,754.0444,-22.5173,43.2340,800.6674,28.3224,36.5140,783.3691
-100.6857,91.0006,754.0678,-22.8352,43.1840,800.8374,28.3203,36.6778,783.3668
-100.8894,90.9909,753.6926,-22.8341,43.3506,800.8519,28.3149,36.9383,783.3787
-100.6749,91.0372,753.9467,-22.6205,43.3477,801.4067,27.9986,36.9365,783.0667
-100.4286,90.9279,753.9312,-22.8095,43.5097,801.1848,28.3102,37.1443,783.3914
-100.6108,91.0837,753.4391,-22.4833,43.7183,801.3413,28.9159,37.2861,783.2292
-100.3257,90.9629,753.5148,-22.1964,44.0922,800.8461,28.6795,37.4463,782.8692
-100.0496,90.9049,753.6561,-21.8280,44.1994,800.6293,29.2314,37.6135,782.5536
-99.7015,90.9254,753.2372,-21.5530,44.4830,800.4869,29.2228,37.8942,782.5538
-99.5597,90.9423,753.3523,-21.7837,44.5339,800.2273,29.8089,38.0826,783.1297
-99.7559,90.8018,753.2690,-21.7597,44.7335,799.4252,29.8089,38.0826,783.1297
-99.8520,90.8958,753.2754,-21.5246,44.8288,799.7606,29.7988,38.2082,782.9928
-99.7289,90.9112,753.4216,-21.7312,44.7634,799.4547,29.7878,38.1686,782.6843
-99.7289,90.9112,753.4216,-21.5249,44.6624,799.5465,29.7865,37.9719,782.8072
-99.7289,90.9112,753.4216,-21.8674,44.5780,799.5138,29.4768,37.8841,782.3615
-99.9000,90.7419,753.2009,-21.2179,44.7046,799.8664,29.4734,37.9768,782.3758
-99.7289,90.9112,753.4216,-21.5231,44.6131,799.6621,29.5896,38.0143,782.4899
-99.7019,90.8721,753.1993,-21.2210,44.6371,799.9950,30.1060,38.0617,782.9973
-99.7126,90.8188,753.3196,-21.5146,44.6165,799.3523,30.0928,37.9106,782.5509
-99.7143,90.7799,753.3203,-21.4394,44.6522,799.1359,29.7845,37.7983,782.4519
-99.7094,90.7613,753.2871,-21.1909,44.7671,799.0742,29.9723,37.7921,782.4329
-99.7126,90.8188,753.3196,-21.1933,44.6026,799.1083,30.0862,38.0275,782.5535
-99.7126,90.8188,753.3196,-21.1849,44.4585,798.7509,30.0907,37.8436,782.5405
-99.6461,90.6349,753.1856,-21.1739,44.4696,798.3465,30.4091,37.7255,782.8534
-99.6797,90.8336,753.0367,-21.1730,44.4875,798.3196,30.1423,37.7091,782.6092
-99.6747,90.7923,753.0305,-21.1657,44.3732,798.0109,30.6719,37.7165,783.1293
-99.7078,90.6870,753.2944,-21.4770,44.1520,797.9749,30.4075,37.6691,782.8698
-99.6984,90.8880,753.1902,-21.1671,44.2355,798.1293,30.7247,37.6712,783.1813
-99.7000,90.8491,753.1909,-21.4729,44.0882,797.8025,30.3795,37.4317,782.8426
-99.6948,90.8319,753.1768,-21.4711,44.1387,797.8008,30.1486,37.5043,782.7655
-99.6781,90.8725,753.0360,-21.4711,44.1387,797.8008,30.0942,37.3721,782.5625
-99.7250,90.8611,753.4044,-21.4679,44.0883,797.6647,30.0965,37.4949,782.7143
-99.7336,90.9597,753.4450,-21.7256,44.1858,797.5164,30.4110,37.3850,782.8737
-99.9009,90.8266,753.1600,-21.2654,43.9144,797.8842,30.0942,37.3721,782.5625
-99.8583,90.8500,752.8222,-21.4796,43.8405,797.9614,30.0949,37.3175,782.5633
-99.7126,90.8188,753.3196,-21.4766,43.9260,797.9585,29.8091,37.3126,782.2826
-99.7126,90.8188,753.3196,-21.1737,43.9877,798.2884,30.0979,37.0772,782.5665
-99.9063,90.8890,753.2109,-21.4796,43.8405,797.9614,30.0326,37.0768,782.5024
-99.9639,90.7874,753.0212,-21.4755,43.7767,797.7891,29.7812,37.0754,782.2555
-99.6781,90.8725,753.0360,-21.4755,43.7767,797.7891,30.0326,37.0768,782.5024
-99.7138,90.9749,753.3200,-21.6092,43.7157,797.5027,30.0583,37.0483,782.5277
-99.6863,91.0017,753.0654,-21.4722,43.7264,797.6530,30.0983,37.0444,782.5670
-99.7218,90.9211,753.3970,-21.5099,43.7235,797.6117,29.7817,37.0317,782.2561
-99.8877,91.0599,752.9498,-21.4766,43.6904,797.9425,30.0942,37.1956,782.5805
-99.9055,91.0092,753.1019,-21.5099,43.7235,797.6117,29.7817,37.0317,782.2561
-99.9216,91.0857,753.2067,-21.4780,43.7401,797.9700,29.7845,37.1108,782.4083
-99.8999,91.0090,753.0791,-21.1710,43.6503,798.1012,29.7776,37.1828,782.2696
-99.7446,91.0155,753.1239,-21.1723,43.6123,798.1025,30.0152,37.0238,782.4854
-99.6951,91.1820,753.1716,-21.4724,43.6267,797.7701,29.3718,36.7256,781.8538
-99.9365,91.0115,753.0352,-21.1723,43.6123,798.1025,29.4752,36.6903,782.0939
-99.9675,90.9648,753.0013,-21.1723,43.6123,798.1025,29.4691,36.7244,781.9494
-99.9576,90.9856,753.1529,-21.5851,43.5881,797.6486,29.4972,36.7821,781.9769
-99.8859,90.9453,753.2415,-21.1723,43.6123,798.1025,29.4972,36.7821,781.9769
-99.9502,90.9329,753.1553,-21.1723,43.6123,798.1025,29.4695,36.6917,781.9499
-99.9426,91.0172,753.0275,-21.1818,43.5253,798.4204,29.1542,36.7211,781.6912
-99.9426,91.0172,753.0275,-21.4918,43.5439,798.4457,29.2803,36.5810,781.7465
-99.9805,90.9818,753.1258,-21.4937,43.4939,798.4540,29.1535,36.6792,781.6395
-99.9613,91.1138,752.9985,-21.4963,43.5694,798.5752,29.1472,36.9937,781.6507
-99.7100,91.1459,753.2968,-21.4903,43.6134,798.3750,29.1521,36.8847,781.6890
-99.7100,91.1459,753.2968,-21.4968,43.6283,798.6161,29.1472,36.9937,781.6507
-99.9562,91.2994,752.9090,-21.4968,43.6283,798.6161,29.1472,36.9937,781.6507
-99.9613,91.1138,752.9985,-21.4943,43.7152,798.5547,28.8314,36.9811,781.3406
-99.9557,91.2010,752.9321,-21.4943,43.7152,798.5547,28.8251,36.9992,781.1903
-99.9699,91.1419,753.0584,-21.1919,43.7618,798.9150,28.9184,37.2200,781.4173
-100.1438,91.1196,752.8519,-21.4968,43.6283,798.6161,28.5158,36.9684,781.0307
-99.9699,91.1419,753.0584,-21.7967,43.6522,798.2829,28.5179,36.8050,781.0329
-99.9613,91.1138,752.9985,-21.4989,43.6097,798.6843,28.5179,36.8050,781.0329
-99.9464,91.1498,752.8734,-21.8018,43.5193,798.4192,28.8293,36.9685,781.3562
-99.9594,91.1593,752.9976,-21.4965,43.4944,798.5558,28.8335,36.8176,781.3428
-99.9291,91.2192,752.7466,-21.4870,43.5406,798.2683,28.8166,36.7966,780.8854
-100.1975,91.1177,752.5754,-21.1813,43.6169,798.4721,29.1322,36.8092,781.1951
-100.1351,91.0915,752.7921,-21.4942,43.4756,798.5095,29.1322,36.8092,781.1951
-99.9654,91.0135,753.0004,-21.7968,43.4274,798.2082,28.8173,36.7422,780.8861
-99.9634,91.0621,752.9995,-21.4963,43.4224,798.5407,28.8297,36.8924,781.3304
-99.7092,91.1642,753.2965,-21.4970,43.4034,798.5413,28.8227,36.7266,781.0148
-99.9599,91.1007,752.9340,-21.7565,43.3004,798.3199,29.1514,36.6665,781.6551
-100.0661,90.9970,752.8812,-21.7968,43.4274,798.2082,28.8356,36.6541,781.3449
-99.9624,91.0864,752.9990,-21.4953,43.4510,798.5397,28.8342,36.7631,781.3435
-99.9624,91.0864,752.9990,-21.5040,43.4091,798.8419,28.8279,36.7812,781.1932
-99.9654,91.0135,753.0004,-21.5057,43.3615,798.8435,28.5241,36.4907,781.0216
-99.9613,91.1138,752.9985,-21.5119,43.3112,799.0505,28.5241,36.4907,781.0216
-99.9464,91.1498,752.8734,-21.2153,43.3643,799.5984,28.5241,36.4907,781.0216
-99.9358,91.2839,752.7549,-21.5170,43.2701,799.2199,28.5241,36.4907,781.0216
-99.6929,91.2367,753.1706,-21.2219,43.3797,799.8491,28.5241,36.4907,781.0216
-100.1351,91.0915,752.7921,-21.5243,43.3466,799.5168,28.5200,36.6416,781.0350
-100.1049,91.1514,752.5412,-21.5218,43.4336,799.4552,28.8383,36.6122,781.3301
-100.1351,91.0915,752.7921,-21.2194,43.4667,799.7875,28.8383,36.6122,781.3301
-100.1033,91.1146,752.5387,-21.1997,43.5746,799.0995,28.8335,36.8176,781.3428
-99.9613,91.1138,752.9985,-21.4972,43.6572,798.6826,28.8383,36.6122,781.3301
-99.8940,91.0525,753.0395,-21.5228,43.4051,799.4562,28.5471,36.7616,781.0616
-100.1438,91.1196,752.8519,-21.5120,43.4604,799.0087,28.5471,36.7616,781.0616
-99.9689,91.0007,753.1145,-21.5080,43.5745,799.0047,28.5179,36.8050,781.0329
-99.9352,91.0734,752.7494,-21.5187,43.6373,799.4603,28.8335,36.8176,781.3428
-99.6759,91.2238,753.0421,-21.2043,43.6504,799.2987,28.8209,37.0460,781.1186
-99.6759,91.2238,753.0421,-21.2069,43.8623,799.5058,28.5179,36.8050,781.0329
-99.6951,91.1820,753.1716,-21.1966,43.7903,799.0635,28.5134,36.9343,781.0198
-99.9506,91.0496,752.8753,-21.2178,43.7301,799.8612,28.1960,37.0851,780.7080
-99.9336,91.0366,752.7469,-21.2131,43.7472,799.6605,28.5385,37.2178,781.0442
-99.9654,91.0135,753.0004,-21.2153,43.8171,799.7996,28.5262,37.0674,780.6002
-99.9697,91.1115,753.0070,-21.2166,43.7790,799.8010,28.5262,37.0674,780.6002
-99.9450,91.0805,752.7303,-20.9116,43.9970,800.1393,28.5303,37.0659,780.7066
-99.9654,91.0135,753.0004,-21.2185,43.9856,799.9444,28.5017,36.9165,780.5587
-99.7077,91.2007,753.2958,-21.2153,43.9352,799.8077,28.4970,37.1108,780.5715
-99.7077,91.2007,753.2958,-21.2172,44.0237,799.9430,28.5304,36.9166,780.5868
-100.1351,91.0915,752.7921,-21.5193,43.9999,799.6103,28.5178,36.9810,781.0151
-99.7204,91.1155,753.4177,-21.5066,43.9024,799.4877,28.5178,36.9810,781.0151
-99.7077,91.2007,753.2958,-20.9148,44.0475,800.2761,28.5089,37.2408,780.9903
-99.7227,91.1690,753.4214,-21.2185,43.9856,799.9444,28.5011,36.9600,780.5581
-99.7657,91.1808,753.2278,-21.2153,43.9352,799.8077,28.5011,36.9600,780.5581
-99.9426,91.0172,753.0275,-21.2172,44.0237,799.9430,28.7711,37.1534,781.1371
-99.7092,91.1642,753.2965,-21.2129,43.9785,799.7685,28.8235,36.9294,781.0155
-99.8224,91.1342,753.0966,-20.9146,43.7932,800.1342,28.5011,36.9600,780.5581
-99.8281,91.0601,753.1614,-21.2156,43.8036,799.7707,29.1322,36.9853,781.1773
-99.7100,91.1459,753.2968,-21.2153,43.8171,799.7996,29.1388,37.1754,781.4981
-99.7115,91.1094,753.2975,-21.2142,43.8417,799.7694,28.8242,36.8749,781.0162
-99.7115,91.1094,753.2975,-21.2069,43.8623,799.5058,28.5948,36.8984,780.7104
-99.7100,91.1459,753.2968,-21.2154,43.9321,799.8462,28.8172,36.9182,780.8683
-99.9624,91.0864,752.9990,-21.2121,43.9077,799.7121,29.1322,36.9853,781.1773
-99.7204,91.1155,753.4177,-21.2140,43.9732,799.8064,28.8165,36.9727,780.8676
-99.9594,91.1593,752.9976,-21.2172,44.0237,799.9430,28.7605,37.1142,780.8301
-99.9599,91.1007,752.9340,-21.2172,44.0237,799.9430,28.2242,36.8171,780.1372
-99.9768,91.0574,752.9838,-20.9114,44.1286,800.1763,28.2256,36.9545,780.2877
-99.7092,91.1642,753.2965,-20.9234,44.1402,800.6056,28.4970,37.2867,780.5536
-99.6830,91.2526,753.0897,-20.9314,44.0530,800.8748,28.1826,37.2195,780.2451
-99.8135,91.2171,752.9362,-20.9340,44.1571,801.0347,27.8675,37.2177,779.9360
-99.9517,91.1346,752.9449,-21.2359,44.3169,800.7365,27.8464,37.0547,779.2336
-99.6631,91.2946,752.9227,-20.6316,44.3267,801.4057,27.5333,37.0417,778.9825
-99.6830,91.2526,753.0897,-20.6316,44.3267,801.4057,27.5997,36.9669,778.7772
-99.6759,91.2238,753.0421,-20.6448,44.1858,801.8588,27.5229,36.9852,778.7195
-99.5937,91.2120,753.3665,-20.6486,44.2466,802.0236,27.3246,36.9452,778.7625
-99.8828,91.2315,752.6314,-20.5885,44.0665,801.9300,27.2129,36.9473,778.4722
-99.6850,91.1501,753.1115,-20.5974,44.0782,802.2752,27.0215,36.7466,778.2110
-99.9488,91.1671,752.9131,-20.6092,43.9351,802.6715,26.8928,36.6912,777.8487
-99.9242,91.1502,752.9755,-20.4902,44.0707,802.6718,27.0272,36.6948,778.1991
-99.9069,91.1217,752.8481,-20.3563,44.2579,802.6654,26.9016,36.7935,778.0759
-99.9159,91.0862,752.9276,-20.3611,44.2579,802.8047,27.2178,36.9082,778.5454
-99.6841,91.1296,753.1101,-20.3701,44.2060,803.1806,27.2149,36.8495,778.3828
-99.6850,91.1501,753.1115,-20.3611,44.2579,802.8047,27.2143,36.8929,778.3822
-99.8811,91.0348,752.9436,-20.3593,44.3086,802.8030,27.2143,36.8929,778.3822
-99.5900,91.2052,753.3394,-20.3593,44.3086,802.8030,26.8975,36.9438,778.0892
-99.8917,91.0542,753.0210,-20.3719,44.1552,803.1823,26.9128,36.9972,778.5428
-99.9347,91.2112,752.7918,-20.3858,43.9985,803.5859,26.9012,36.8260,778.0755
-99.7404,91.2857,753.1860,-20.5025,43.9371,803.5190,26.3294,36.5391,777.5155
-99.9339,91.3294,752.7541,-20.0835,43.9891,804.0509,26.3172,36.5369,777.5037
-99.9098,91.1300,752.6201,-20.3429,43.9774,803.7633,26.2843,36.4867,777.6117
-99.9276,91.1825,752.7441,-20.3480,43.9752,803.9571,26.2778,36.5299,777.4651
-99.8869,91.1363,752.4406,-20.1121,43.9804,804.2191,26.2778,36.5299,777.4651
-99.6319,91.3063,752.7269,-20.4149,43.8946,804.6426,25.9607,36.6676,777.1716
-99.6998,91.3370,752.8554,-20.4149,43.8946,804.6426,25.9648,36.5175,777.1584
-99.6553,91.2932,752.9125,-20.4139,43.9234,804.6416,25.9712,36.4743,777.3048
-99.7162,91.3107,752.9910,-20.1104,43.9185,804.9801,25.6604,36.2994,777.0005
-99.8831,91.2906,752.3691,-20.4149,43.8946,804.6426,25.9717,36.4309,777.3054
-99.6553,91.2932,752.9125,-20.2119,43.9106,804.8675,25.9758,36.6883,777.6244
-99.8831,91.2906,752.3691,-20.3015,43.9216,804.7669,25.7106,36.5100,777.1067
