m0_x,m0_y,m1_x,m1_y,m2_x,m2_y
687.4091,481.0455,719.0000,473.3846,793.4294,322.6882
686.5000,485.0000,719.5000,473.0000,793.3125,323.0000
687.5000,474.5000,719.5000,473.0000,793.5000,322.5000
687.0000,478.0000,719.0000,473.0000,793.3125,323.0000
687.3617,478.3936,719.0000,473.0000,793.3125,323.0000
686.5000,479.0000,719.0000,473.3846,793.4294,322.6882
686.5000,479.0000,719.0000,473.0000,793.4294,322.6882
686.5000,479.0000,719.0000,473.0000,793.5000,323.5000
686.5000,479.0000,719.0000,472.5000,793.7857,322.5000
686.5000,479.0000,719.5000,473.0000,793.5000,321.5000
686.5000,478.5000,720.0000,473.0000,794.0000,320.5000
687.0000,478.5000,721.0000,472.5000,794.5000,318.5000
686.5000,478.0000,723.5000,471.5000,795.7500,315.5000
684.5000,473.6538,726.0000,467.3846,797.0000,311.5000
680.5000,466.0000,727.0000,459.5000,798.4294,307.3118
677.5000,455.0000,727.0000,449.5000,800.0000,301.5000
672.5000,441.1429,725.0000,437.5000,800.5000,294.5000
667.5000,426.1429,722.5000,424.0000,802.0000,287.0000
663.0000,410.5000,720.5000,409.5000,802.6875,279.0000
658.2778,394.0000,720.0000,394.5000,803.0000,270.5000
653.4310,377.1379,719.2031,378.5625,803.2397,262.1027
648.8739,361.1696,719.5000,364.0000,802.2273,254.2273
644.5000,347.0000,720.5000,350.5000,800.5000,247.0000
638.6000,335.0000,719.7969,338.4375,798.0000,240.3125
631.7500,325.0000,719.0000,329.5000,794.5000,234.7857
622.8486,318.4817,717.7969,323.4375,790.3868,230.0849
611.0000,314.0000,715.1111,319.8889,785.5000,226.2143
598.6667,313.0000,711.2031,319.5625,780.5000,223.7500
585.5000,314.9444,705.8494,321.6205,774.5000,222.5000
572.5000,318.5000,700.5000,326.0000,767.9898,222.1939
559.0000,324.0000,695.0000,331.0000,760.3235,222.6765
546.5000,331.5000,688.0000,336.5000,752.1923,224.1923
533.7500,340.5000,681.0000,343.5000,745.1623,227.4221
521.6207,351.6724,673.8077,352.6538,738.0000,231.5000
509.6000,364.0000,666.9820,363.6655,731.5000,236.0000
498.7941,376.7941,660.6190,375.8492,724.6892,241.0676
490.0625,390.0000,654.8333,388.0000,719.0000,247.0000
483.5000,403.5000,650.7143,399.7143,714.5000,252.6333
478.2419,416.1129,647.5153,410.1260,711.0000,258.5000
474.0000,428.5000,645.7000,420.5000,708.5000,264.5000
473.0000,440.0000,645.0000,429.5000,706.5000,270.0000
472.5217,451.1956,645.5000,438.5000,705.0000,275.5000
474.0000,462.0000,645.0000,446.5000,704.0000,281.0000
476.5000,472.0000,645.5000,455.5000,703.0000,286.5000
479.5000,482.0000,644.5000,464.5000,701.5000,291.6333
483.6274,491.1497,642.0000,474.5000,701.3824,296.7353
481.5000,494.0000,638.0000,485.5000,701.0000,301.5000
479.0000,494.8438,629.5000,495.0000,701.0000,305.5000
479.5000,495.3000,619.0000,502.0000,701.0630,308.5168
480.0000,495.0000,613.0000,504.8438,701.5000,310.6333
479.5000,494.5000,612.0000,504.8438,701.0556,311.5000
479.5000,494.5000,612.5000,505.0000,700.6667,311.0000
478.8462,494.3846,611.6600,505.0500,700.0000,311.0000
478.5000,494.5000,612.0000,505.8438,699.0824,311.5220
478.5000,494.8750,612.0000,505.8438,699.0824,312.5220
478.5000,494.5000,612.0731,505.8392,699.5000,313.3667
478.2959,494.8061,612.0000,505.8438,698.9176,313.4780
477.8462,494.6154,611.5000,505.6875,698.0000,314.2333
477.6274,495.1497,611.5000,505.0000,698.0000,314.5000
477.6274,495.1497,611.0000,504.8438,697.0000,314.5000
477.6274,495.1497,611.5000,505.0000,697.0000,314.5000
478.0000,495.0000,611.5000,505.0000,696.5000,314.7857
477.5000,495.1667,611.5000,505.0000,697.0000,315.5000
477.5000,495.3000,611.5000,505.0000,696.1031,315.6069
477.0000,495.1000,611.5000,505.0000,696.5000,316.3667
477.4149,495.2660,611.5000,505.0000,696.0000,316.5000
477.0000,495.5000,611.0000,504.8438,696.0000,317.0000
476.5745,495.2950,611.0000,504.8438,696.0000,317.3333
477.0000,495.3333,611.3684,504.8618,695.5000,317.3667
477.4149,495.2660,611.0455,505.4091,696.0000,317.5000
477.0000,495.3333,611.5745,505.2950,697.0000,318.5000
477.5000,495.3000,612.0000,505.8438,696.6429,318.5000
478.0000,495.3333,612.5745,506.2950,697.5714,319.0000
478.5000,495.5000,613.0000,506.7500,697.5714,319.0000
478.7727,495.4091,612.6143,506.9643,698.5000,319.5000
478.4149,495.2660,612.6143,506.9643,698.5000,319.5000
478.2551,495.3163,613.0000,507.4118,698.5000,319.3667
478.5000,495.3000,612.6600,507.0500,698.5000,319.3667
478.5000,495.3000,613.0000,506.8438,698.4802,319.3614
478.5000,495.3000,612.4416,507.3961,698.0000,319.0000
478.1471,495.3235,613.5000,507.3824,698.0000,318.8214
478.5000,495.3000,613.0000,507.5000,698.1842,318.9211
478.5000,495.1667,613.5000,507.5000,699.0000,319.0000
478.5000,495.3000,613.0000,507.5000,699.0000,319.0000
478.5000,495.1667,613.1069,507.8103,698.5000,318.5000
478.5000,495.1667,613.5000,508.0000,698.8077,318.6538
478.5000,495.3000,613.5000,508.0000,699.0000,318.5000
478.5000,495.3000,613.5000,508.0000,699.0000,318.4000
478.5930,494.7791,613.5000,508.0000,699.5000,318.0000
478.5000,495.1667,613.5000,508.0000,699.0824,317.5220
478.5000,495.3000,613.5000,508.0000,699.9176,317.4780
478.5000,495.1667,613.0000,508.0000,699.5000,317.3667
478.5000,495.3000,613.5000,508.3824,700.0000,317.3333
478.5000,495.1667,613.0000,508.0000,699.4512,316.6463
478.5000,495.3000,613.0000,508.1562,699.0824,316.5220
478.5000,495.3000,613.0000,508.1562,699.0000,316.5000
478.5000,495.3000,613.0000,508.1562,699.0000,316.5000
478.5000,495.3000,612.5736,508.3650,699.5000,316.5000
478.1415,495.3239,613.3400,508.0500,699.0000,316.5000
478.1415,495.3239,613.0000,508.0000,699.0000,316.3333
478.5000,495.3000,613.0000,508.2647,698.5488,316.3537
478.5000,495.3000,613.5000,508.3824,699.0000,315.6000
478.1471,495.3235,613.0000,508.0000,698.8969,315.6069
478.0000,495.3333,613.0000,508.0000,698.5000,315.6333
478.5000,495.3000,613.0000,508.0000,698.8969,315.6069
478.5000,495.5000,612.7727,508.0000,698.9370,315.5168
478.5000,495.3000,613.0000,508.0000,699.0000,315.5000
478.5000,495.5000,612.9375,508.0000,698.5000,315.5000
478.1250,495.5000,613.0000,508.5000,699.0000,315.5000
478.1250,495.5000,612.9375,508.0000,698.5000,315.5000
478.1250,495.5000,613.0000,508.3529,698.5000,315.3667
478.1316,495.4474,613.5000,508.5000,698.5000,315.5000
478.4149,495.2660,613.5000,508.3824,698.8684,315.4474
478.5000,495.8125,613.0000,508.5000,697.8462,314.6154
478.0581,495.4767,613.5000,508.3824,698.0000,314.5000
478.0000,495.3333,613.5000,508.3824,698.0000,314.6000
478.0455,495.5000,612.8148,508.4074,698.0455,314.7727
478.1923,495.3205,613.5000,508.3824,698.0455,314.7727
478.0556,495.5000,613.5000,508.3824,698.0000,314.5000
478.0455,495.5000,613.5000,508.3824,697.5000,314.5000
478.0455,495.5000,613.0000,508.5000,697.6951,314.6463
478.0000,495.5000,613.0000,508.3529,697.5000,314.5000
478.0000,495.8438,613.0000,508.3529,697.5000,315.0000
478.5000,495.8125,613.0000,508.3529,697.5000,315.0000
478.5000,495.8125,613.0000,508.3529,697.5000,315.0000
478.0000,495.8438,613.0000,508.3529,697.5000,315.0000
478.0000,495.8438,613.0000,508.3529,697.0000,315.0000
478.0000,495.8438,613.0000,508.3529,697.0000,315.0000
478.0000,495.8438,613.5000,508.5000,697.1471,315.3235
477.6538,495.8654,613.0000,508.3529,696.5000,315.0000
478.0000,495.8438,612.5000,508.5000,696.5000,314.5000
478.0000,495.8438,613.0000,508.3529,696.5000,314.5000
478.0000,495.8438,612.5000,508.5000,697.0000,314.5000
478.0000,496.0000,613.0000,508.3529,697.0000,314.5000
478.0000,496.0000,613.0000,508.5000,697.0000,314.5000
477.5000,495.8750,613.5000,508.5000,697.5000,314.5000
477.6538,495.8654,613.0000,508.5000,697.5000,314.5000
478.0000,495.5000,612.5000,508.5000,697.0000,314.3333
478.0000,495.6667,613.0000,508.4118,697.0000,314.3333
478.5000,495.8750,613.0000,508.3529,697.0000,314.3333
478.0000,495.5000,612.5736,508.3650,697.5000,314.0000
477.8000,495.5000,612.5000,508.5000,697.0000,314.0000
478.0000,495.7500,613.0000,508.5000,697.0000,314.3333
478.0000,495.7500,613.0000,508.5000,697.0000,314.3333
478.0000,495.5000,613.0000,508.3529,696.5000,314.0000
478.0000,495.8438,613.0000,508.3529,696.5000,314.0000
478.0000,495.8438,613.5000,508.3824,696.5000,314.0000
478.0000,495.8438,613.0000,508.3529,696.5000,314.0000
478.5000,496.0000,613.5000,508.3824,696.5000,314.0000
477.6538,495.8654,613.0000,508.3529,696.5000,314.0000
477.6538,495.8654,613.0000,508.3529,697.0000,314.3333
477.6538,495.8654,613.5000,508.3824,697.0000,314.3333
477.6538,495.8654,613.5000,508.3824,697.0000,314.5000
478.0000,495.8438,613.0000,508.5000,697.0000,314.3333
478.1316,495.5526,613.0000,508.2647,696.5455,314.3636
477.6538,495.8654,613.0000,508.0000,696.5455,314.3636
478.0000,496.0000,613.0000,508.3529,696.5000,314.5000
478.0000,495.5000,613.0000,508.5000,697.0000,314.5000
478.5000,496.0000,613.5000,508.3824,697.0000,315.0000
478.5000,496.0000,613.5000,508.5000,696.5000,314.5000
478.5000,495.8125,613.5000,508.3824,696.5000,314.5000
478.0000,495.5000,613.5000,508.5000,696.0000,315.0000
478.0000,495.5000,613.5000,508.3824,696.5455,315.3636
478.0000,495.5000,613.5000,508.5000,696.5455,315.3636
478.0000,495.5000,613.5000,508.3824,696.5455,315.3636
477.9737,495.6579,614.0000,508.5000,696.5455,315.3636
478.0000,495.5000,613.5000,508.3824,696.5000,315.3667
478.5000,496.0000,613.5000,508.3824,696.5000,315.5000
478.5000,496.0000,613.5000,508.5000,696.5455,315.3636
477.6538,495.8654,613.0000,508.5000,696.5000,315.5000
478.5000,496.0000,613.0185,508.3519,696.5000,315.5000
478.5000,496.0000,614.0000,508.5000,696.5000,315.5000
478.5000,496.0000,613.5000,508.3824,696.5000,315.5000
478.3857,495.9643,613.5000,508.3824,696.5000,315.5000
478.0455,495.5000,613.5000,508.5000,696.9176,315.4780
478.5000,495.8750,613.5000,508.5000,697.0000,315.5000
478.2708,495.5833,614.0000,508.3529,696.5000,315.5000
478.2708,495.5833,613.5000,508.3824,697.5000,315.5000
478.5000,495.8125,613.5000,508.5000,697.5000,315.5000
478.5000,495.6875,613.5000,508.5000,697.0000,315.3333
478.5000,495.6875,613.5000,508.5000,696.6429,315.3571
478.5000,495.8125,613.5000,508.5000,697.0000,315.3333
478.0000,495.7500,613.5000,508.5000,697.5000,315.5000
478.5000,496.0000,613.5000,508.5000,697.0000,315.5000
478.0000,496.0000,613.5000,508.5000,696.9176,315.4780
478.0000,495.5000,613.5000,508.5000,696.0630,315.5168
477.9737,495.6579,614.0000,508.5000,696.0630,315.5168
478.5000,495.8750,614.0000,508.4118,696.5000,316.5000
478.5000,496.0000,614.0000,508.4118,696.0000,316.3333
478.2419,495.9516,614.0000,508.5000,695.5000,316.3667
478.0000,496.0000,613.5000,508.5000,695.5000,316.3667
478.5000,496.0000,614.5000,508.3824,695.0000,316.2333
478.5000,496.0000,614.5000,508.3824,695.1183,316.2176
478.5000,496.0000,614.5000,508.3824,695.0000,315.8214
478.7143,495.9286,614.5000,508.3824,694.6667,316.0000
478.0584,495.9026,614.6000,508.0000,694.5000,316.0000
478.5000,495.8750,614.6000,508.0000,694.1935,315.6129
478.0000,496.0000,614.6000,508.0000,694.0000,315.6000
478.0584,495.9026,614.7895,507.9211,694.1981,315.9151
478.0584,495.9026,615.0000,508.0000,694.0000,316.2333
478.0584,495.9026,615.0000,507.8438,694.5000,316.1667
478.5000,495.8750,615.0000,508.0000,694.5000,316.3667
478.5000,495.8750,615.0000,507.8438,694.5000,316.5000
478.1316,495.5526,615.0000,508.0000,694.5000,316.5000
478.7143,495.9286,615.0000,508.0000,694.0000,316.2333
478.1316,495.5526,615.0000,507.8438,694.0000,316.3333
478.0000,496.0000,615.0000,507.5882,694.0000,316.3333
478.4149,496.2660,614.8101,507.6962,693.0824,315.5220
478.0000,496.0000,615.5000,507.8125,693.0630,315.5168
478.0000,496.0000,615.0731,507.8392,693.0000,315.5000
478.0000,496.0000,615.0731,507.8392,693.0000,315.5000
478.0000,496.0000,615.4615,507.7981,693.0000,315.5000
478.5000,496.3000,615.0000,507.5000,692.5000,315.5000
478.4149,496.2660,615.0000,507.5000,692.5000,315.5000
478.5000,496.3000,615.0000,507.5882,692.5000,315.5000
478.4149,496.2660,615.5000,507.5000,692.0000,315.0000
478.0000,496.0000,615.0000,507.5000,692.5000,315.3667
478.5000,496.3000,615.3333,507.5000,692.5000,315.5000
478.0000,496.0000,615.1852,507.5556,692.0824,315.5220
478.0000,496.0000,615.5000,507.5000,692.5000,315.5000
478.0000,496.0000,615.5000,507.5000,692.5000,315.5000
478.0000,496.0938,615.5000,507.8125,692.0824,315.5220
478.4149,496.2660,615.5000,507.6875,692.5000,315.5000
478.0000,496.0000,615.0000,507.5000,692.5000,315.5000
478.4149,496.2660,615.0000,507.5000,692.5000,315.5000
